Date;Joursem;Ferie;Vacances Scolaires;Jour;WE;Semaine;Mois;Trimestre;Saison;Annee;Reel;Normale;Delta
26/11/2019;2;0;1;26;01/01/1900;25/11/2019;11;4;WINTER 2019;2019;6,96;6,96;0
27/11/2019;3;0;1;27;01/01/1900;25/11/2019;11;4;WINTER 2019;2019;6,83;6,83;0
28/11/2019;4;0;1;28;01/01/1900;25/11/2019;11;4;WINTER 2019;2019;6,7;6,7;0
29/11/2019;5;0;1;29;01/01/1900;25/11/2019;11;4;WINTER 2019;2019;6,58;6,58;0
30/11/2019;6;0;1;30;30/11/2019;25/11/2019;11;4;WINTER 2019;2019;6,46;6,46;0
01/12/2019;7;0;1;1;30/11/2019;25/11/2019;12;4;WINTER 2019;2019;6,34;6,34;0
02/12/2019;1;0;1;2;01/01/1900;02/12/2019;12;4;WINTER 2019;2019;6,22;6,22;0
03/12/2019;2;0;1;3;01/01/1900;02/12/2019;12;4;WINTER 2019;2019;6,1;6,1;0
04/12/2019;3;0;1;4;01/01/1900;02/12/2019;12;4;WINTER 2019;2019;5,99;5,99;0
05/12/2019;4;0;1;5;01/01/1900;02/12/2019;12;4;WINTER 2019;2019;5,87;5,87;0
06/12/2019;5;0;1;6;01/01/1900;02/12/2019;12;4;WINTER 2019;2019;5,77;5,77;0
07/12/2019;6;0;1;7;07/12/2019;02/12/2019;12;4;WINTER 2019;2019;5,67;5,67;0
08/12/2019;7;0;1;8;07/12/2019;02/12/2019;12;4;WINTER 2019;2019;5,57;5,57;0
09/12/2019;1;0;0;9;01/01/1900;09/12/2019;12;4;WINTER 2019;2019;5,48;5,48;0
10/12/2019;2;0;0;10;01/01/1900;09/12/2019;12;4;WINTER 2019;2019;5,38;5,38;0
11/12/2019;3;0;0;11;01/01/1900;09/12/2019;12;4;WINTER 2019;2019;5,3;5,3;0
12/12/2019;4;0;0;12;01/01/1900;09/12/2019;12;4;WINTER 2019;2019;5,21;5,21;0
13/12/2019;5;0;0;13;01/01/1900;09/12/2019;12;4;WINTER 2019;2019;5,13;5,13;0
14/12/2019;6;0;0;14;14/12/2019;09/12/2019;12;4;WINTER 2019;2019;5,05;5,05;0
15/12/2019;7;0;0;15;14/12/2019;09/12/2019;12;4;WINTER 2019;2019;4,98;4,98;0
16/12/2019;1;0;0;16;01/01/1900;16/12/2019;12;4;WINTER 2019;2019;4,91;4,91;0
17/12/2019;2;0;0;17;01/01/1900;16/12/2019;12;4;WINTER 2019;2019;4,84;4,84;0
18/12/2019;3;0;0;18;01/01/1900;16/12/2019;12;4;WINTER 2019;2019;4,79;4,79;0
19/12/2019;4;0;0;19;01/01/1900;16/12/2019;12;4;WINTER 2019;2019;4,73;4,73;0
20/12/2019;5;0;0;20;01/01/1900;16/12/2019;12;4;WINTER 2019;2019;4,68;4,68;0
21/12/2019;6;0;0;21;21/12/2019;16/12/2019;12;4;WINTER 2019;2019;4,63;4,63;0
22/12/2019;7;0;0;22;21/12/2019;16/12/2019;12;4;WINTER 2019;2019;4,58;4,58;0
23/12/2019;1;0;0;23;01/01/1900;23/12/2019;12;4;WINTER 2019;2019;4,55;4,55;0
24/12/2019;2;0;0;24;01/01/1900;23/12/2019;12;4;WINTER 2019;2019;4,52;4,52;0
25/12/2019;3;1;0;25;01/01/1900;23/12/2019;12;4;WINTER 2019;2019;4,48;4,48;0
26/12/2019;4;0;0;26;01/01/1900;23/12/2019;12;4;WINTER 2019;2019;4,45;4,45;0
27/12/2019;5;0;0;27;01/01/1900;23/12/2019;12;4;WINTER 2019;2019;4,42;4,42;0
28/12/2019;6;0;0;28;28/12/2019;23/12/2019;12;4;WINTER 2019;2019;4,41;4,41;0
29/12/2019;7;0;0;29;28/12/2019;23/12/2019;12;4;WINTER 2019;2019;4,39;4,39;0
30/12/2019;1;0;0;30;01/01/1900;30/12/2019;12;4;WINTER 2019;2019;4,39;4,39;0
31/12/2019;2;0;0;31;01/01/1900;30/12/2019;12;4;WINTER 2019;2019;4,38;4,38;0
01/01/2020;3;1;0;1;01/01/1900;30/12/2019;1;1;WINTER 2019;2020;4,37;4,37;0
02/01/2020;4;0;0;2;01/01/1900;30/12/2019;1;1;WINTER 2019;2020;4,37;4,37;0
03/01/2020;5;0;0;3;01/01/1900;30/12/2019;1;1;WINTER 2019;2020;4,37;4,37;0
04/01/2020;6;0;0;4;04/01/2020;30/12/2019;1;1;WINTER 2019;2020;4,38;4,38;0
05/01/2020;7;0;0;5;04/01/2020;30/12/2019;1;1;WINTER 2019;2020;4,38;4,38;0
06/01/2020;1;0;0;6;01/01/1900;06/01/2020;1;1;WINTER 2019;2020;4,39;4,39;0
07/01/2020;2;0;0;7;01/01/1900;06/01/2020;1;1;WINTER 2019;2020;4,41;4,41;0
08/01/2020;3;0;0;8;01/01/1900;06/01/2020;1;1;WINTER 2019;2020;4,43;4,43;0
09/01/2020;4;0;0;9;01/01/1900;06/01/2020;1;1;WINTER 2019;2020;4,45;4,45;0
10/01/2020;5;0;0;10;01/01/1900;06/01/2020;1;1;WINTER 2019;2020;4,47;4,47;0
11/01/2020;6;0;0;11;11/01/2020;06/01/2020;1;1;WINTER 2019;2020;4,5;4,5;0
12/01/2020;7;0;0;12;11/01/2020;06/01/2020;1;1;WINTER 2019;2020;4,52;4,52;0
13/01/2020;1;0;0;13;01/01/1900;13/01/2020;1;1;WINTER 2019;2020;4,56;4,56;0
14/01/2020;2;0;0;14;01/01/1900;13/01/2020;1;1;WINTER 2019;2020;4,59;4,59;0
15/01/2020;3;0;0;15;01/01/1900;13/01/2020;1;1;WINTER 2019;2020;4,62;4,62;0
16/01/2020;4;0;0;16;01/01/1900;13/01/2020;1;1;WINTER 2019;2020;4,66;4,66;0
17/01/2020;5;0;0;17;01/01/1900;13/01/2020;1;1;WINTER 2019;2020;4,7;4,7;0
18/01/2020;6;0;0;18;18/01/2020;13/01/2020;1;1;WINTER 2019;2020;4,74;4,74;0
19/01/2020;7;0;0;19;18/01/2020;13/01/2020;1;1;WINTER 2019;2020;4,79;4,79;0
20/01/2020;1;0;0;20;01/01/1900;20/01/2020;1;1;WINTER 2019;2020;4,82;4,82;0
21/01/2020;2;0;0;21;01/01/1900;20/01/2020;1;1;WINTER 2019;2020;4,87;4,87;0
22/01/2020;3;0;0;22;01/01/1900;20/01/2020;1;1;WINTER 2019;2020;4,92;4,92;0
23/01/2020;4;0;0;23;01/01/1900;20/01/2020;1;1;WINTER 2019;2020;4,97;4,97;0
24/01/2020;5;0;0;24;01/01/1900;20/01/2020;1;1;WINTER 2019;2020;5,01;5,01;0
25/01/2020;6;0;0;25;25/01/2020;20/01/2020;1;1;WINTER 2019;2020;5,06;5,06;0
26/01/2020;7;0;0;26;25/01/2020;20/01/2020;1;1;WINTER 2019;2020;5,11;5,11;0
27/01/2020;1;0;0;27;01/01/1900;27/01/2020;1;1;WINTER 2019;2020;5,16;5,16;0
28/01/2020;2;0;0;28;01/01/1900;27/01/2020;1;1;WINTER 2019;2020;5,21;5,21;0
29/01/2020;3;0;0;29;01/01/1900;27/01/2020;1;1;WINTER 2019;2020;5,27;5,27;0
30/01/2020;4;0;0;30;01/01/1900;27/01/2020;1;1;WINTER 2019;2020;5,31;5,31;0
31/01/2020;5;0;0;31;01/01/1900;27/01/2020;1;1;WINTER 2019;2020;5,37;5,37;0
01/02/2020;6;0;0;1;01/02/2020;27/01/2020;2;1;WINTER 2019;2020;5,43;5,43;0
02/02/2020;7;0;0;2;01/02/2020;27/01/2020;2;1;WINTER 2019;2020;5,47;5,47;0
03/02/2020;1;0;0;3;01/01/1900;03/02/2020;2;1;WINTER 2019;2020;5,53;5,53;0
04/02/2020;2;0;0;4;01/01/1900;03/02/2020;2;1;WINTER 2019;2020;5,58;5,58;0
05/02/2020;3;0;0;5;01/01/1900;03/02/2020;2;1;WINTER 2019;2020;5,63;5,63;0
06/02/2020;4;0;0;6;01/01/1900;03/02/2020;2;1;WINTER 2019;2020;5,7;5,7;0
07/02/2020;5;0;0;7;01/01/1900;03/02/2020;2;1;WINTER 2019;2020;5,75;5,75;0
08/02/2020;6;0;0;8;08/02/2020;03/02/2020;2;1;WINTER 2019;2020;5,8;5,8;0
09/02/2020;7;0;0;9;08/02/2020;03/02/2020;2;1;WINTER 2019;2020;5,86;5,86;0
10/02/2020;1;0;0;10;01/01/1900;10/02/2020;2;1;WINTER 2019;2020;5,92;5,92;0
11/02/2020;2;0;0;11;01/01/1900;10/02/2020;2;1;WINTER 2019;2020;5,97;5,97;0
12/02/2020;3;0;0;12;01/01/1900;10/02/2020;2;1;WINTER 2019;2020;6,03;6,03;0
13/02/2020;4;0;0;13;01/01/1900;10/02/2020;2;1;WINTER 2019;2020;6,09;6,09;0
14/02/2020;5;0;0;14;01/01/1900;10/02/2020;2;1;WINTER 2019;2020;6,14;6,14;0
15/02/2020;6;0;0;15;15/02/2020;10/02/2020;2;1;WINTER 2019;2020;6,2;6,2;0
16/02/2020;7;0;1;16;15/02/2020;10/02/2020;2;1;WINTER 2019;2020;6,26;6,26;0
17/02/2020;1;0;1;17;01/01/1900;17/02/2020;2;1;WINTER 2019;2020;6,31;6,31;0
18/02/2020;2;0;1;18;01/01/1900;17/02/2020;2;1;WINTER 2019;2020;6,37;6,37;0
19/02/2020;3;0;1;19;01/01/1900;17/02/2020;2;1;WINTER 2019;2020;6,44;6,44;0
20/02/2020;4;0;1;20;01/01/1900;17/02/2020;2;1;WINTER 2019;2020;6,49;6,49;0
21/02/2020;5;0;1;21;01/01/1900;17/02/2020;2;1;WINTER 2019;2020;6,55;6,55;0
22/02/2020;6;0;1;22;22/02/2020;17/02/2020;2;1;WINTER 2019;2020;6,62;6,62;0
23/02/2020;7;0;1;23;22/02/2020;17/02/2020;2;1;WINTER 2019;2020;6,68;6,68;0
24/02/2020;1;0;1;24;01/01/1900;24/02/2020;2;1;WINTER 2019;2020;6,74;6,74;0
25/02/2020;2;0;1;25;01/01/1900;24/02/2020;2;1;WINTER 2019;2020;6,8;6,8;0
26/02/2020;3;0;1;26;01/01/1900;24/02/2020;2;1;WINTER 2019;2020;6,87;6,87;0
27/02/2020;4;0;1;27;01/01/1900;24/02/2020;2;1;WINTER 2019;2020;6,93;6,93;0
28/02/2020;5;0;1;28;01/01/1900;24/02/2020;2;1;WINTER 2019;2020;7;7;0
29/02/2020;6;0;1;29;29/02/2020;24/02/2020;2;1;WINTER 2019;2020;7;7;0
01/03/2020;7;0;1;1;29/02/2020;24/02/2020;3;1;WINTER 2019;2020;7,07;7,07;0
02/03/2020;1;0;0;2;01/01/1900;02/03/2020;3;1;WINTER 2019;2020;7,14;7,14;0
03/03/2020;2;0;0;3;01/01/1900;02/03/2020;3;1;WINTER 2019;2020;7,21;7,21;0
04/03/2020;3;0;0;4;01/01/1900;02/03/2020;3;1;WINTER 2019;2020;7,28;7,28;0
05/03/2020;4;0;0;5;01/01/1900;02/03/2020;3;1;WINTER 2019;2020;7,35;7,35;0
06/03/2020;5;0;0;6;01/01/1900;02/03/2020;3;1;WINTER 2019;2020;7,44;7,44;0
07/03/2020;6;0;0;7;07/03/2020;02/03/2020;3;1;WINTER 2019;2020;7,5;7,5;0
08/03/2020;7;0;0;8;07/03/2020;02/03/2020;3;1;WINTER 2019;2020;7,59;7,59;0
09/03/2020;1;0;0;9;01/01/1900;09/03/2020;3;1;WINTER 2019;2020;7,66;7,66;0
10/03/2020;2;0;0;10;01/01/1900;09/03/2020;3;1;WINTER 2019;2020;7,75;7,75;0
11/03/2020;3;0;0;11;01/01/1900;09/03/2020;3;1;WINTER 2019;2020;7,83;7,83;0
12/03/2020;4;0;0;12;01/01/1900;09/03/2020;3;1;WINTER 2019;2020;7,91;7,91;0
13/03/2020;5;0;0;13;01/01/1900;09/03/2020;3;1;WINTER 2019;2020;8;8;0
14/03/2020;6;0;0;14;14/03/2020;09/03/2020;3;1;WINTER 2019;2020;8,1;8,1;0
15/03/2020;7;0;0;15;14/03/2020;09/03/2020;3;1;WINTER 2019;2020;8,18;8,18;0
16/03/2020;1;0;0;16;01/01/1900;16/03/2020;3;1;WINTER 2019;2020;8,28;8,28;0
17/03/2020;2;0;0;17;01/01/1900;16/03/2020;3;1;WINTER 2019;2020;8,37;8,37;0
18/03/2020;3;0;0;18;01/01/1900;16/03/2020;3;1;WINTER 2019;2020;8,47;8,47;0
19/03/2020;4;0;0;19;01/01/1900;16/03/2020;3;1;WINTER 2019;2020;8,57;8,57;0
20/03/2020;5;0;0;20;01/01/1900;16/03/2020;3;1;WINTER 2019;2020;8,68;8,68;0
21/03/2020;6;0;0;21;21/03/2020;16/03/2020;3;1;WINTER 2019;2020;8,78;8,78;0
22/03/2020;7;0;0;22;21/03/2020;16/03/2020;3;1;WINTER 2019;2020;8,88;8,88;0
23/03/2020;1;0;0;23;01/01/1900;23/03/2020;3;1;WINTER 2019;2020;8,99;8,99;0
24/03/2020;2;0;0;24;01/01/1900;23/03/2020;3;1;WINTER 2019;2020;9,1;9,1;0
25/03/2020;3;0;0;25;01/01/1900;23/03/2020;3;1;WINTER 2019;2020;9,22;9,22;0
26/03/2020;4;0;0;26;01/01/1900;23/03/2020;3;1;WINTER 2019;2020;9,33;9,33;0
27/03/2020;5;0;0;27;01/01/1900;23/03/2020;3;1;WINTER 2019;2020;9,44;9,44;0
28/03/2020;6;0;0;28;28/03/2020;23/03/2020;3;1;WINTER 2019;2020;9,56;9,56;0
29/03/2020;7;0;0;29;28/03/2020;23/03/2020;3;1;WINTER 2019;2020;9,68;9,68;0
30/03/2020;1;0;0;30;01/01/1900;30/03/2020;3;1;WINTER 2019;2020;9,8;9,8;0
31/03/2020;2;0;0;31;01/01/1900;30/03/2020;3;1;WINTER 2019;2020;9,92;9,92;0
01/04/2020;3;0;0;1;01/01/1900;30/03/2020;4;2;SUMMER 2020;2020;10,05;10,05;0
02/04/2020;4;0;0;2;01/01/1900;30/03/2020;4;2;SUMMER 2020;2020;10,18;10,18;0
03/04/2020;5;0;0;3;01/01/1900;30/03/2020;4;2;SUMMER 2020;2020;10,3;10,3;0
04/04/2020;6;0;0;4;04/04/2020;30/03/2020;4;2;SUMMER 2020;2020;10,43;10,43;0
05/04/2020;7;0;0;5;04/04/2020;30/03/2020;4;2;SUMMER 2020;2020;10,56;10,56;0
06/04/2020;1;0;0;6;01/01/1900;06/04/2020;4;2;SUMMER 2020;2020;10,69;10,69;0
07/04/2020;2;0;0;7;01/01/1900;06/04/2020;4;2;SUMMER 2020;2020;10,82;10,82;0
08/04/2020;3;0;0;8;01/01/1900;06/04/2020;4;2;SUMMER 2020;2020;10,96;10,96;0
09/04/2020;4;0;0;9;01/01/1900;06/04/2020;4;2;SUMMER 2020;2020;11,09;11,09;0
10/04/2020;5;0;0;10;01/01/1900;06/04/2020;4;2;SUMMER 2020;2020;11,22;11,22;0
11/04/2020;6;0;0;11;11/04/2020;06/04/2020;4;2;SUMMER 2020;2020;11,36;11,36;0
12/04/2020;7;0;0;12;11/04/2020;06/04/2020;4;2;SUMMER 2020;2020;11,49;11,49;0
13/04/2020;1;1;0;13;01/01/1900;13/04/2020;4;2;SUMMER 2020;2020;11,63;11,63;0
14/04/2020;2;0;0;14;01/01/1900;13/04/2020;4;2;SUMMER 2020;2020;11,77;11,77;0
15/04/2020;3;0;0;15;01/01/1900;13/04/2020;4;2;SUMMER 2020;2020;11,9;11,9;0
16/04/2020;4;0;0;16;01/01/1900;13/04/2020;4;2;SUMMER 2020;2020;12,03;12,03;0
17/04/2020;5;0;0;17;01/01/1900;13/04/2020;4;2;SUMMER 2020;2020;12,18;12,18;0
18/04/2020;6;0;0;18;18/04/2020;13/04/2020;4;2;SUMMER 2020;2020;12,31;12,31;0
19/04/2020;7;0;1;19;18/04/2020;13/04/2020;4;2;SUMMER 2020;2020;12,46;12,46;0
20/04/2020;1;0;1;20;01/01/1900;20/04/2020;4;2;SUMMER 2020;2020;12,59;12,59;0
21/04/2020;2;0;1;21;01/01/1900;20/04/2020;4;2;SUMMER 2020;2020;12,73;12,73;0
22/04/2020;3;0;1;22;01/01/1900;20/04/2020;4;2;SUMMER 2020;2020;12,86;12,86;0
23/04/2020;4;0;1;23;01/01/1900;20/04/2020;4;2;SUMMER 2020;2020;13;13;0
24/04/2020;5;0;1;24;01/01/1900;20/04/2020;4;2;SUMMER 2020;2020;13,13;13,13;0
25/04/2020;6;0;1;25;25/04/2020;20/04/2020;4;2;SUMMER 2020;2020;13,26;13,26;0
26/04/2020;7;0;1;26;25/04/2020;20/04/2020;4;2;SUMMER 2020;2020;13,4;13,4;0
27/04/2020;1;0;1;27;01/01/1900;27/04/2020;4;2;SUMMER 2020;2020;13,53;13,53;0
28/04/2020;2;0;1;28;01/01/1900;27/04/2020;4;2;SUMMER 2020;2020;13,66;13,66;0
29/04/2020;3;0;1;29;01/01/1900;27/04/2020;4;2;SUMMER 2020;2020;13,79;13,79;0
30/04/2020;4;0;1;30;01/01/1900;27/04/2020;4;2;SUMMER 2020;2020;13,92;13,92;0
01/05/2020;5;1;1;1;01/01/1900;27/04/2020;5;2;SUMMER 2020;2020;14,06;14,06;0
02/05/2020;6;0;1;2;02/05/2020;27/04/2020;5;2;SUMMER 2020;2020;14,18;14,18;0
03/05/2020;7;0;1;3;02/05/2020;27/04/2020;5;2;SUMMER 2020;2020;14,3;14,3;0
04/05/2020;1;0;0;4;01/01/1900;04/05/2020;5;2;SUMMER 2020;2020;14,43;14,43;0
05/05/2020;2;0;0;5;01/01/1900;04/05/2020;5;2;SUMMER 2020;2020;14,56;14,56;0
06/05/2020;3;0;0;6;01/01/1900;04/05/2020;5;2;SUMMER 2020;2020;14,68;14,68;0
07/05/2020;4;0;0;7;01/01/1900;04/05/2020;5;2;SUMMER 2020;2020;14,8;14,8;0
08/05/2020;5;1;0;8;01/01/1900;04/05/2020;5;2;SUMMER 2020;2020;14,92;14,92;0
09/05/2020;6;0;0;9;09/05/2020;04/05/2020;5;2;SUMMER 2020;2020;15,03;15,03;0
10/05/2020;7;0;0;10;09/05/2020;04/05/2020;5;2;SUMMER 2020;2020;15,15;15,15;0
11/05/2020;1;0;0;11;01/01/1900;11/05/2020;5;2;SUMMER 2020;2020;15,27;15,27;0
12/05/2020;2;0;0;12;01/01/1900;11/05/2020;5;2;SUMMER 2020;2020;15,38;15,38;0
13/05/2020;3;0;0;13;01/01/1900;11/05/2020;5;2;SUMMER 2020;2020;15,5;15,5;0
14/05/2020;4;0;0;14;01/01/1900;11/05/2020;5;2;SUMMER 2020;2020;15,61;15,61;0
15/05/2020;5;0;0;15;01/01/1900;11/05/2020;5;2;SUMMER 2020;2020;15,72;15,72;0
16/05/2020;6;0;0;16;16/05/2020;11/05/2020;5;2;SUMMER 2020;2020;15,84;15,84;0
17/05/2020;7;0;0;17;16/05/2020;11/05/2020;5;2;SUMMER 2020;2020;15,95;15,95;0
18/05/2020;1;0;0;18;01/01/1900;18/05/2020;5;2;SUMMER 2020;2020;16,06;16,06;0
19/05/2020;2;0;0;19;01/01/1900;18/05/2020;5;2;SUMMER 2020;2020;16,16;16,16;0
20/05/2020;3;0;0;20;01/01/1900;18/05/2020;5;2;SUMMER 2020;2020;16,27;16,27;0
21/05/2020;4;1;0;21;01/01/1900;18/05/2020;5;2;SUMMER 2020;2020;16,36;16,36;0
22/05/2020;5;0;0;22;01/01/1900;18/05/2020;5;2;SUMMER 2020;2020;16,47;16,47;0
23/05/2020;6;0;0;23;23/05/2020;18/05/2020;5;2;SUMMER 2020;2020;16,57;16,57;0
24/05/2020;7;0;0;24;23/05/2020;18/05/2020;5;2;SUMMER 2020;2020;16,67;16,67;0
25/05/2020;1;0;0;25;01/01/1900;25/05/2020;5;2;SUMMER 2020;2020;16,77;16,77;0
26/05/2020;2;0;0;26;01/01/1900;25/05/2020;5;2;SUMMER 2020;2020;16,87;16,87;0
27/05/2020;3;0;0;27;01/01/1900;25/05/2020;5;2;SUMMER 2020;2020;16,97;16,97;0
28/05/2020;4;0;0;28;01/01/1900;25/05/2020;5;2;SUMMER 2020;2020;17,07;17,07;0
29/05/2020;5;0;0;29;01/01/1900;25/05/2020;5;2;SUMMER 2020;2020;17,16;17,16;0
30/05/2020;6;0;0;30;30/05/2020;25/05/2020;5;2;SUMMER 2020;2020;17,26;17,26;0
31/05/2020;7;0;0;31;30/05/2020;25/05/2020;5;2;SUMMER 2020;2020;17,36;17,36;0
01/06/2020;1;1;0;1;01/01/1900;01/06/2020;6;2;SUMMER 2020;2020;17,46;17,46;0
02/06/2020;2;0;0;2;01/01/1900;01/06/2020;6;2;SUMMER 2020;2020;17,55;17,55;0
03/06/2020;3;0;0;3;01/01/1900;01/06/2020;6;2;SUMMER 2020;2020;17,64;17,64;0
04/06/2020;4;0;0;4;01/01/1900;01/06/2020;6;2;SUMMER 2020;2020;17,74;17,74;0
05/06/2020;5;0;0;5;01/01/1900;01/06/2020;6;2;SUMMER 2020;2020;17,83;17,83;0
06/06/2020;6;0;0;6;06/06/2020;01/06/2020;6;2;SUMMER 2020;2020;17,92;17,92;0
07/06/2020;7;0;0;7;06/06/2020;01/06/2020;6;2;SUMMER 2020;2020;18,02;18,02;0
08/06/2020;1;0;0;8;01/01/1900;08/06/2020;6;2;SUMMER 2020;2020;18,11;18,11;0
09/06/2020;2;0;0;9;01/01/1900;08/06/2020;6;2;SUMMER 2020;2020;18,19;18,19;0
10/06/2020;3;0;0;10;01/01/1900;08/06/2020;6;2;SUMMER 2020;2020;18,29;18,29;0
11/06/2020;4;0;0;11;01/01/1900;08/06/2020;6;2;SUMMER 2020;2020;18,38;18,38;0
12/06/2020;5;0;0;12;01/01/1900;08/06/2020;6;2;SUMMER 2020;2020;18,47;18,47;0
13/06/2020;6;0;0;13;13/06/2020;08/06/2020;6;2;SUMMER 2020;2020;18,56;18,56;0
14/06/2020;7;0;0;14;13/06/2020;08/06/2020;6;2;SUMMER 2020;2020;18,65;18,65;0
15/06/2020;1;0;0;15;01/01/1900;15/06/2020;6;2;SUMMER 2020;2020;18,74;18,74;0
16/06/2020;2;0;0;16;01/01/1900;15/06/2020;6;2;SUMMER 2020;2020;18,83;18,83;0
17/06/2020;3;0;0;17;01/01/1900;15/06/2020;6;2;SUMMER 2020;2020;18,92;18,92;0
18/06/2020;4;0;0;18;01/01/1900;15/06/2020;6;2;SUMMER 2020;2020;19;19;0
19/06/2020;5;0;0;19;01/01/1900;15/06/2020;6;2;SUMMER 2020;2020;19,1;19,1;0
20/06/2020;6;0;0;20;20/06/2020;15/06/2020;6;2;SUMMER 2020;2020;19,18;19,18;0
21/06/2020;7;0;0;21;20/06/2020;15/06/2020;6;2;SUMMER 2020;2020;19,26;19,26;0
22/06/2020;1;0;0;22;01/01/1900;22/06/2020;6;2;SUMMER 2020;2020;19,35;19,35;0
23/06/2020;2;0;0;23;01/01/1900;22/06/2020;6;2;SUMMER 2020;2020;19,43;19,43;0
24/06/2020;3;0;0;24;01/01/1900;22/06/2020;6;2;SUMMER 2020;2020;19,52;19,52;0
25/06/2020;4;0;0;25;01/01/1900;22/06/2020;6;2;SUMMER 2020;2020;19,6;19,6;0
26/06/2020;5;0;0;26;01/01/1900;22/06/2020;6;2;SUMMER 2020;2020;19,68;19,68;0
27/06/2020;6;0;0;27;27/06/2020;22/06/2020;6;2;SUMMER 2020;2020;19,76;19,76;0
28/06/2020;7;0;0;28;27/06/2020;22/06/2020;6;2;SUMMER 2020;2020;19,85;19,85;0
29/06/2020;1;0;0;29;01/01/1900;29/06/2020;6;2;SUMMER 2020;2020;19,93;19,93;0
30/06/2020;2;0;0;30;01/01/1900;29/06/2020;6;2;SUMMER 2020;2020;20,01;20,01;0
01/07/2020;3;0;0;1;01/01/1900;29/06/2020;7;3;SUMMER 2020;2020;20,08;20,08;0
02/07/2020;4;0;0;2;01/01/1900;29/06/2020;7;3;SUMMER 2020;2020;20,16;20,16;0
03/07/2020;5;0;0;3;01/01/1900;29/06/2020;7;3;SUMMER 2020;2020;20,23;20,23;0
04/07/2020;6;0;0;4;04/07/2020;29/06/2020;7;3;SUMMER 2020;2020;20,3;20,3;0
05/07/2020;7;0;1;5;04/07/2020;29/06/2020;7;3;SUMMER 2020;2020;20,37;20,37;0
06/07/2020;1;0;1;6;01/01/1900;06/07/2020;7;3;SUMMER 2020;2020;20,44;20,44;0
07/07/2020;2;0;1;7;01/01/1900;06/07/2020;7;3;SUMMER 2020;2020;20,5;20,5;0
08/07/2020;3;0;1;8;01/01/1900;06/07/2020;7;3;SUMMER 2020;2020;20,57;20,57;0
09/07/2020;4;0;1;9;01/01/1900;06/07/2020;7;3;SUMMER 2020;2020;20,63;20,63;0
10/07/2020;5;0;1;10;01/01/1900;06/07/2020;7;3;SUMMER 2020;2020;20,69;20,69;0
11/07/2020;6;0;1;11;11/07/2020;06/07/2020;7;3;SUMMER 2020;2020;20,75;20,75;0
12/07/2020;7;0;1;12;11/07/2020;06/07/2020;7;3;SUMMER 2020;2020;20,79;20,79;0
13/07/2020;1;0;1;13;01/01/1900;13/07/2020;7;3;SUMMER 2020;2020;20,85;20,85;0
14/07/2020;2;1;1;14;01/01/1900;13/07/2020;7;3;SUMMER 2020;2020;20,89;20,89;0
15/07/2020;3;0;1;15;01/01/1900;13/07/2020;7;3;SUMMER 2020;2020;20,94;20,94;0
16/07/2020;4;0;1;16;01/01/1900;13/07/2020;7;3;SUMMER 2020;2020;20,98;20,98;0
17/07/2020;5;0;1;17;01/01/1900;13/07/2020;7;3;SUMMER 2020;2020;21,02;21,02;0
18/07/2020;6;0;1;18;18/07/2020;13/07/2020;7;3;SUMMER 2020;2020;21,04;21,04;0
19/07/2020;7;0;1;19;18/07/2020;13/07/2020;7;3;SUMMER 2020;2020;21,08;21,08;0
20/07/2020;1;0;1;20;01/01/1900;20/07/2020;7;3;SUMMER 2020;2020;21,11;21,11;0
21/07/2020;2;0;1;21;01/01/1900;20/07/2020;7;3;SUMMER 2020;2020;21,13;21,13;0
22/07/2020;3;0;1;22;01/01/1900;20/07/2020;7;3;SUMMER 2020;2020;21,15;21,15;0
23/07/2020;4;0;1;23;01/01/1900;20/07/2020;7;3;SUMMER 2020;2020;21,17;21,17;0
24/07/2020;5;0;1;24;01/01/1900;20/07/2020;7;3;SUMMER 2020;2020;21,17;21,17;0
25/07/2020;6;0;1;25;25/07/2020;20/07/2020;7;3;SUMMER 2020;2020;21,19;21,19;0
26/07/2020;7;0;1;26;25/07/2020;20/07/2020;7;3;SUMMER 2020;2020;21,19;21,19;0
27/07/2020;1;0;1;27;01/01/1900;27/07/2020;7;3;SUMMER 2020;2020;21,19;21,19;0
28/07/2020;2;0;1;28;01/01/1900;27/07/2020;7;3;SUMMER 2020;2020;21,18;21,18;0
29/07/2020;3;0;1;29;01/01/1900;27/07/2020;7;3;SUMMER 2020;2020;21,18;21,18;0
30/07/2020;4;0;1;30;01/01/1900;27/07/2020;7;3;SUMMER 2020;2020;21,16;21,16;0
31/07/2020;5;0;1;31;01/01/1900;27/07/2020;7;3;SUMMER 2020;2020;21,15;21,15;0
01/08/2020;6;0;1;1;01/08/2020;27/07/2020;8;3;SUMMER 2020;2020;21,13;21,13;0
02/08/2020;7;0;1;2;01/08/2020;27/07/2020;8;3;SUMMER 2020;2020;21,1;21,1;0
03/08/2020;1;0;1;3;01/01/1900;03/08/2020;8;3;SUMMER 2020;2020;21,08;21,08;0
04/08/2020;2;0;1;4;01/01/1900;03/08/2020;8;3;SUMMER 2020;2020;21,04;21,04;0
05/08/2020;3;0;1;5;01/01/1900;03/08/2020;8;3;SUMMER 2020;2020;21;21;0
06/08/2020;4;0;1;6;01/01/1900;03/08/2020;8;3;SUMMER 2020;2020;20,95;20,95;0
07/08/2020;5;0;1;7;01/01/1900;03/08/2020;8;3;SUMMER 2020;2020;20,92;20,92;0
