Date;Joursem;Ferie;Vacances Scolaires;Jour;Mois;Trimestre;Annee;Prix;Reel;Normale;Delta
22/07/2014;2;0;1;22;7;3;2014;17,22;19,18;21,15;-1,97
23/07/2014;3;0;1;23;7;3;2014;16,92;20,78;21,17;-0,39
24/07/2014;4;0;1;24;7;3;2014;16,71;21,9;21,17;0,73
25/07/2014;5;0;1;25;7;3;2014;17,29;21,36;21,19;0,17
26/07/2014;6;0;1;26;7;3;2014;17,46;20,56;21,19;-0,63
27/07/2014;7;0;1;27;7;3;2014;18,06;20,8;21,19;-0,39
28/07/2014;1;0;1;28;7;3;2014;18,06;19,3;21,18;-1,88
29/07/2014;2;0;1;29;7;3;2014;18,14;18,05;21,18;-3,13
30/07/2014;3;0;1;30;7;3;2014;18,39;18,57;21,16;-2,59
31/07/2014;4;0;1;31;7;3;2014;18,22;19,25;21,15;-1,9
01/08/2014;5;0;1;1;8;3;2014;17,79;20,02;21,13;-1,11
02/08/2014;6;0;1;2;8;3;2014;17,45;19,62;21,1;-1,48
03/08/2014;7;0;1;3;8;3;2014;16,26;19,14;21,08;-1,94
04/08/2014;1;0;1;4;8;3;2014;16,26;18,71;21,04;-2,33
05/08/2014;2;0;1;5;8;3;2014;16,81;19,2;21;-1,8
06/08/2014;3;0;1;6;8;3;2014;16,81;18,91;20,95;-2,04
07/08/2014;4;0;1;7;8;3;2014;16,62;19,53;20,92;-1,39
08/08/2014;5;0;1;8;8;3;2014;16,54;19,61;20,86;-1,25
09/08/2014;6;0;1;9;8;3;2014;16,83;19,43;20,81;-1,38
10/08/2014;7;0;1;10;8;3;2014;16,53;19,77;20,74;-0,97
11/08/2014;1;0;1;11;8;3;2014;16,53;18,4;20,69;-2,29
12/08/2014;2;0;1;12;8;3;2014;16,28;17,64;20,61;-2,97
13/08/2014;3;0;1;13;8;3;2014;16,64;16,76;20,55;-3,79
14/08/2014;4;0;1;14;8;3;2014;16,58;16,27;20,47;-4,2
15/08/2014;5;1;1;15;8;3;2014;17,11;15,92;20,39;-4,47
16/08/2014;6;0;1;16;8;3;2014;17,54;16,17;20,32;-4,15
17/08/2014;7;0;1;17;8;3;2014;19,33;16,14;20,23;-4,09
18/08/2014;1;0;1;18;8;3;2014;19,33;16,38;20,14;-3,76
19/08/2014;2;0;1;19;8;3;2014;19,52;16,07;20,05;-3,98
20/08/2014;3;0;1;20;8;3;2014;19,38;15,4;19,95;-4,55
21/08/2014;4;0;1;21;8;3;2014;18,99;15,14;19,86;-4,72
22/08/2014;5;0;1;22;8;3;2014;18,28;15,31;19,77;-4,46
23/08/2014;6;0;1;23;8;3;2014;17,86;14,19;19,66;-5,47
24/08/2014;7;0;1;24;8;3;2014;18,4;15,78;19,55;-3,77
25/08/2014;1;0;1;25;8;3;2014;18,4;15,88;19,44;-3,56
26/08/2014;2;0;1;26;8;3;2014;18,4;17,18;19,33;-2,15
27/08/2014;3;0;1;27;8;3;2014;18,18;17,7;19,22;-1,52
28/08/2014;4;0;1;28;8;3;2014;18,95;18,44;19,11;-0,67
29/08/2014;5;0;1;29;8;3;2014;19,18;18,31;18,99;-0,68
30/08/2014;6;0;1;30;8;3;2014;19,73;17,85;18,87;-1,02
31/08/2014;7;0;1;31;8;3;2014;19,46;17,29;18,75;-1,46
01/09/2014;1;0;1;1;9;3;2014;19,46;16,82;18,63;-1,81
02/09/2014;2;0;0;2;9;3;2014;20,01;17,3;18,51;-1,21
03/09/2014;3;0;0;3;9;3;2014;21,3;17,52;18,38;-0,86
04/09/2014;4;0;0;4;9;3;2014;20,56;17,76;18,25;-0,49
05/09/2014;5;0;0;5;9;3;2014;20,5;18,49;18,12;0,37
06/09/2014;6;0;0;6;9;3;2014;20,89;18,8;18;0,8
07/09/2014;7;0;0;7;9;3;2014;20,39;19,34;17,87;1,47
08/09/2014;1;0;0;8;9;3;2014;20,39;19,59;17,75;1,84
09/09/2014;2;0;0;9;9;3;2014;20,46;18,94;17,61;1,33
10/09/2014;3;0;0;10;9;3;2014;20,58;18,05;17,48;0,57
11/09/2014;4;0;0;11;9;3;2014;20,01;17,04;17,35;-0,31
12/09/2014;5;0;0;12;9;3;2014;19,79;16,7;17,23;-0,53
13/09/2014;6;0;0;13;9;3;2014;21,56;16,96;17,09;-0,13
14/09/2014;7;0;0;14;9;3;2014;19,32;17,21;16,96;0,25
15/09/2014;1;0;0;15;9;3;2014;19,32;17,88;16,82;1,06
16/09/2014;2;0;0;16;9;3;2014;19,9;18,59;16,7;1,89
17/09/2014;3;0;0;17;9;3;2014;22,38;19,64;16,57;3,07
18/09/2014;4;0;0;18;9;3;2014;22,32;20,01;16,43;3,58
19/09/2014;5;0;0;19;9;3;2014;22,49;19,72;16,3;3,42
20/09/2014;6;0;0;20;9;3;2014;22,13;19,27;16,17;3,1
21/09/2014;7;0;0;21;9;3;2014;20,81;17,98;16,04;1,94
22/09/2014;1;0;0;22;9;3;2014;20,81;15,89;15,91;-0,02
23/09/2014;2;0;0;23;9;3;2014;22,77;14,24;15,78;-1,54
24/09/2014;3;0;0;24;9;3;2014;24,39;13,52;15,64;-2,12
25/09/2014;4;0;0;25;9;3;2014;20,63;13,6;15,52;-1,92
26/09/2014;5;0;0;26;9;3;2014;22,21;14,07;15,38;-1,31
27/09/2014;6;0;0;27;9;3;2014;22,7;15,46;15,26;0,2
28/09/2014;7;0;0;28;9;3;2014;22,66;16,62;15,12;1,5
29/09/2014;1;0;0;29;9;3;2014;22,66;17,13;15;2,13
30/09/2014;2;0;0;30;9;3;2014;22,65;16,95;14,87;2,08
01/10/2014;3;0;0;1;10;4;2014;22,97;16,95;14,73;2,22
02/10/2014;4;0;0;2;10;4;2014;22,22;16,75;14,61;2,14
03/10/2014;5;0;0;3;10;4;2014;22,79;16,65;14,47;2,18
04/10/2014;6;0;0;4;10;4;2014;22,97;15,93;14,34;1,59
05/10/2014;7;0;0;5;10;4;2014;22,12;14,08;14,22;-0,14
06/10/2014;1;0;0;6;10;4;2014;22,12;13,2;14,09;-0,89
07/10/2014;2;0;0;7;10;4;2014;22,72;14;13,96;0,04
08/10/2014;3;0;0;8;10;4;2014;21,7;15,5;13,83;1,67
09/10/2014;4;0;0;9;10;4;2014;20,83;16,14;13,7;2,44
10/10/2014;5;0;0;10;10;4;2014;21,34;15,34;13,57;1,77
11/10/2014;6;0;0;11;10;4;2014;21,71;14,86;13,44;1,42
12/10/2014;7;0;0;12;10;4;2014;21,02;14,58;13,31;1,27
13/10/2014;1;0;0;13;10;4;2014;21,02;14,78;13,18;1,6
14/10/2014;2;0;0;14;10;4;2014;21,36;13,97;13,05;0,92
15/10/2014;3;0;0;15;10;4;2014;21,94;14,03;12,91;1,12
16/10/2014;4;0;0;16;10;4;2014;21,71;15,12;12,78;2,34
17/10/2014;5;0;0;17;10;4;2014;21,17;15,8;12,65;3,15
18/10/2014;6;0;0;18;10;4;2014;21,59;16,81;12,52;4,29
19/10/2014;7;0;1;19;10;4;2014;19,8;17,23;12,38;4,85
20/10/2014;1;0;1;20;10;4;2014;19,8;16,2;12,25;3,95
21/10/2014;2;0;1;21;10;4;2014;21,29;14,91;12,11;2,8
22/10/2014;3;0;1;22;10;4;2014;20,75;12,01;11,97;0,04
23/10/2014;4;0;1;23;10;4;2014;22;11,22;11,83;-0,61
24/10/2014;5;0;1;24;10;4;2014;22,95;11,18;11,7;-0,52
25/10/2014;6;0;1;25;10;4;2014;23,09;12,23;11,56;0,67
26/10/2014;7;0;1;26;10;4;2014;22,21;12,79;11,42;1,37
27/10/2014;1;0;1;27;10;4;2014;22,21;12,57;11,28;1,29
28/10/2014;2;0;1;28;10;4;2014;22,47;11,86;11,14;0,72
29/10/2014;3;0;1;29;10;4;2014;22,54;12,1;11;1,1
30/10/2014;4;0;1;30;10;4;2014;22,45;13,01;10,86;2,15
31/10/2014;5;0;1;31;10;4;2014;22,71;13,82;10,71;3,11
01/11/2014;6;1;1;1;11;4;2014;21,3;13,93;10,56;3,37
02/11/2014;7;0;1;2;11;4;2014;18,64;13,85;10,42;3,43
03/11/2014;1;0;0;3;11;4;2014;18,64;13,21;10,28;2,93
04/11/2014;2;0;0;4;11;4;2014;19,08;11,25;10,13;1,12
05/11/2014;3;0;0;5;11;4;2014;22,02;9,28;9,98;-0,7
06/11/2014;4;0;0;6;11;4;2014;22,09;8,38;9,84;-1,46
07/11/2014;5;0;0;7;11;4;2014;22,12;8,98;9,69;-0,71
08/11/2014;6;0;0;8;11;4;2014;21,5;9,67;9,54;0,13
09/11/2014;7;0;0;9;11;4;2014;21,99;9,75;9,39;0,36
10/11/2014;1;0;0;10;11;4;2014;21,99;9,43;9,25;0,18
11/11/2014;2;1;0;11;11;4;2014;22,28;10,15;9,1;1,05
12/11/2014;3;0;0;12;11;4;2014;22,55;10,45;8,95;1,5
13/11/2014;4;0;0;13;11;4;2014;22,71;10,28;8,81;1,47
14/11/2014;5;0;0;14;11;4;2014;22,8;10,47;8,65;1,82
15/11/2014;6;0;0;15;11;4;2014;22,33;10,21;8,5;1,71
16/11/2014;7;0;0;16;11;4;2014;22,18;9,59;8,37;1,22
17/11/2014;1;0;0;17;11;4;2014;22,18;8,94;8,22;0,72
18/11/2014;2;0;0;18;11;4;2014;22,83;8,77;8,08;0,69
19/11/2014;3;0;0;19;11;4;2014;23,04;8,12;7,92;0,2
20/11/2014;4;0;0;20;11;4;2014;23,21;8,35;7,79;0,56
21/11/2014;5;0;0;21;11;4;2014;23,11;9,29;7,65;1,64
22/11/2014;6;0;0;22;11;4;2014;23,42;10,7;7,51;3,19
23/11/2014;7;0;0;23;11;4;2014;22,92;11,96;7,36;4,6
24/11/2014;1;0;0;24;11;4;2014;22,92;11,5;7,23;4,27
25/11/2014;2;0;0;25;11;4;2014;23,08;10,77;7,1;3,67
26/11/2014;3;0;0;26;11;4;2014;23,99;10,63;6,96;3,67
27/11/2014;4;0;0;27;11;4;2014;24,84;10,58;6,83;3,75
28/11/2014;5;0;0;28;11;4;2014;24,46;11,47;6,7;4,77
29/11/2014;6;0;0;29;11;4;2014;23,97;10,23;6,58;3,65
30/11/2014;7;0;0;30;11;4;2014;24,13;8,48;6,46;2,02
01/12/2014;1;0;0;1;12;4;2014;24,13;6,48;6,34;0,14
02/12/2014;2;0;0;2;12;4;2014;24,3;5,28;6,22;-0,94
03/12/2014;3;0;0;3;12;4;2014;24,16;4,42;6,1;-1,68
04/12/2014;4;0;0;4;12;4;2014;23,99;4,32;5,99;-1,67
05/12/2014;5;0;0;5;12;4;2014;24,05;4,99;5,87;-0,88
06/12/2014;6;0;0;6;12;4;2014;23,55;5,15;5,77;-0,62
07/12/2014;7;0;0;7;12;4;2014;23,45;5,05;5,67;-0,62
08/12/2014;1;0;0;8;12;4;2014;23,45;5,15;5,57;-0,42
09/12/2014;2;0;0;9;12;4;2014;23,4;4,74;5,48;-0,74
10/12/2014;3;0;0;10;12;4;2014;23,49;5,69;5,38;0,31
11/12/2014;4;0;0;11;12;4;2014;23,15;6,93;5,3;1,63
12/12/2014;5;0;0;12;12;4;2014;23,16;7,8;5,21;2,59
13/12/2014;6;0;0;13;12;4;2014;23,01;7,22;5,13;2,09
14/12/2014;7;0;0;14;12;4;2014;23,28;5,94;5,05;0,89
15/12/2014;1;0;0;15;12;4;2014;23,28;6,14;4,98;1,16
16/12/2014;2;0;0;16;12;4;2014;23,38;6,88;4,91;1,97
17/12/2014;3;0;0;17;12;4;2014;23,11;8,04;4,84;3,2
18/12/2014;4;0;0;18;12;4;2014;22,46;9,92;4,79;5,13
19/12/2014;5;0;0;19;12;4;2014;22,24;10,09;4,73;5,36
20/12/2014;6;0;0;20;12;4;2014;22,37;8,95;4,68;4,27
21/12/2014;7;0;1;21;12;4;2014;22,2;7,62;4,63;2,99
22/12/2014;1;0;1;22;12;4;2014;22,2;7,16;4,58;2,58
23/12/2014;2;0;1;23;12;4;2014;22,6;6,65;4,55;2,1
24/12/2014;3;0;1;24;12;4;2014;22,14;6,98;4,52;2,46
25/12/2014;4;1;1;25;12;4;2014;22,05;6,69;4,48;2,21
26/12/2014;5;0;1;26;12;4;2014;22,98;5,34;4,45;0,89
27/12/2014;6;0;1;27;12;4;2014;22,98;5,1;4,42;0,68
28/12/2014;7;0;1;28;12;4;2014;22,98;2,45;4,41;-1,96
29/12/2014;1;0;1;29;12;4;2014;22,98;1,12;4,39;-3,27
30/12/2014;2;0;1;30;12;4;2014;23,25;1,64;4,39;-2,75
31/12/2014;3;0;1;31;12;4;2014;23,11;2,19;4,38;-2,19
01/01/2015;4;1;1;1;1;1;2015;22,08;1,9;4,37;-2,47
02/01/2015;5;0;1;2;1;1;2015;21,75;3,69;4,37;-0,68
03/01/2015;6;0;1;3;1;1;2015;21,78;6,14;4,37;1,77
04/01/2015;7;0;1;4;1;1;2015;20,49;6,6;4,38;2,22
05/01/2015;1;0;0;5;1;1;2015;20,49;4,22;4,38;-0,16
06/01/2015;2;0;0;6;1;1;2015;21,31;3,08;4,39;-1,31
07/01/2015;3;0;0;7;1;1;2015;20,91;3,56;4,41;-0,85
08/01/2015;4;0;0;8;1;1;2015;20,38;6,13;4,43;1,7
09/01/2015;5;0;0;9;1;1;2015;19,76;8,77;4,45;4,32
10/01/2015;6;0;0;10;1;1;2015;19,35;10,48;4,47;6,01
11/01/2015;7;0;0;11;1;1;2015;19,05;8,32;4,5;3,82
12/01/2015;1;0;0;12;1;1;2015;19,05;7,14;4,52;2,62
13/01/2015;2;0;0;13;1;1;2015;19,49;7,8;4,56;3,24
14/01/2015;3;0;0;14;1;1;2015;19,98;7,61;4,59;3,02
15/01/2015;4;0;0;15;1;1;2015;20,61;8,4;4,62;3,78
16/01/2015;5;0;0;16;1;1;2015;20,49;7,23;4,66;2,57
17/01/2015;6;0;0;17;1;1;2015;20,71;5,18;4,7;0,48
18/01/2015;7;0;0;18;1;1;2015;20,19;3,74;4,74;-1
19/01/2015;1;0;0;19;1;1;2015;20,19;3,22;4,79;-1,57
20/01/2015;2;0;0;20;1;1;2015;20,56;2,38;4,82;-2,44
21/01/2015;3;0;0;21;1;1;2015;20,1;2,21;4,87;-2,66
22/01/2015;4;0;0;22;1;1;2015;20,11;2,01;4,92;-2,91
23/01/2015;5;0;0;23;1;1;2015;20,27;1,72;4,97;-3,25
24/01/2015;6;0;0;24;1;1;2015;20,53;2,56;5,01;-2,45
25/01/2015;7;0;0;25;1;1;2015;20,12;3,18;5,06;-1,88
26/01/2015;1;0;0;26;1;1;2015;20,12;4,63;5,11;-0,48
27/01/2015;2;0;0;27;1;1;2015;20,13;5,07;5,16;-0,09
28/01/2015;3;0;0;28;1;1;2015;20,38;5,69;5,21;0,48
29/01/2015;4;0;0;29;1;1;2015;20,64;5,5;5,27;0,23
30/01/2015;5;0;0;30;1;1;2015;20,68;4,49;5,31;-0,82
31/01/2015;6;0;0;31;1;1;2015;21,19;3,73;5,37;-1,64
01/02/2015;7;0;0;1;2;1;2015;20,93;3,43;5,43;-2
02/02/2015;1;0;0;2;2;1;2015;20,93;2,85;5,47;-2,62
03/02/2015;2;0;0;3;2;1;2015;21,36;1,78;5,53;-3,75
04/02/2015;3;0;0;4;2;1;2015;21,88;1,69;5,58;-3,89
05/02/2015;4;0;0;5;2;1;2015;21,46;1,25;5,63;-4,38
06/02/2015;5;0;0;6;2;1;2015;22;0,84;5,7;-4,86
07/02/2015;6;0;0;7;2;1;2015;23,44;1,43;5,75;-4,32
08/02/2015;7;0;0;8;2;1;2015;22,81;2,95;5,8;-2,85
09/02/2015;1;0;0;9;2;1;2015;22,81;3,2;5,86;-2,66
10/02/2015;2;0;0;10;2;1;2015;23,14;3,64;5,92;-2,28
11/02/2015;3;0;0;11;2;1;2015;24,71;3,91;5,97;-2,06
12/02/2015;4;0;0;12;2;1;2015;23,47;4,19;6,03;-1,84
13/02/2015;5;0;0;13;2;1;2015;23,65;5,92;6,09;-0,17
14/02/2015;6;0;0;14;2;1;2015;24,48;6,62;6,14;0,48
15/02/2015;7;0;1;15;2;1;2015;24,19;6,52;6,2;0,32
16/02/2015;1;0;1;16;2;1;2015;24,19;5,7;6,26;-0,56
17/02/2015;2;0;1;17;2;1;2015;24,61;5,68;6,31;-0,63
18/02/2015;3;0;1;18;2;1;2015;23,46;4,58;6,37;-1,79
19/02/2015;4;0;1;19;2;1;2015;23,41;4,61;6,44;-1,83
20/02/2015;5;0;1;20;2;1;2015;23,76;5,88;6,49;-0,61
21/02/2015;6;0;1;21;2;1;2015;22,51;5,18;6,55;-1,37
22/02/2015;7;0;1;22;2;1;2015;22,58;4,83;6,62;-1,79
23/02/2015;1;0;1;23;2;1;2015;22,58;5,81;6,68;-0,87
24/02/2015;2;0;1;24;2;1;2015;22,8;5,8;6,74;-0,94
25/02/2015;3;0;1;25;2;1;2015;22,61;6,35;6,8;-0,45
26/02/2015;4;0;1;26;2;1;2015;22,8;7,39;6,87;0,52
27/02/2015;5;0;1;27;2;1;2015;23,54;6,58;6,93;-0,35
28/02/2015;6;0;1;28;2;1;2015;23,89;6,14;7;-0,86
01/03/2015;7;0;0;1;3;1;2015;23,79;8,07;7,07;1
02/03/2015;1;0;0;2;3;1;2015;23,79;8,61;7,14;1,47
03/03/2015;2;0;0;3;3;1;2015;23,84;8,07;7,21;0,86
04/03/2015;3;0;0;4;3;1;2015;23,59;6,61;7,28;-0,67
05/03/2015;4;0;0;5;3;1;2015;22,7;6,18;7,35;-1,17
06/03/2015;5;0;0;6;3;1;2015;23;6,44;7,44;-1
07/03/2015;6;0;0;7;3;1;2015;22,35;7,56;7,5;0,06
08/03/2015;7;0;0;8;3;1;2015;21,55;8,45;7,59;0,86
09/03/2015;1;0;0;9;3;1;2015;21,55;8,89;7,66;1,23
10/03/2015;2;0;0;10;3;1;2015;21,95;9,32;7,75;1,57
11/03/2015;3;0;0;11;3;1;2015;22,04;9,66;7,83;1,83
12/03/2015;4;0;0;12;3;1;2015;21,95;9,29;7,91;1,38
13/03/2015;5;0;0;13;3;1;2015;22,45;8,3;8;0,3
14/03/2015;6;0;0;14;3;1;2015;22,24;7,19;8,1;-0,91
15/03/2015;7;0;0;15;3;1;2015;21,89;6,57;8,18;-1,61
16/03/2015;1;0;0;16;3;1;2015;21,89;7,35;8,28;-0,93
17/03/2015;2;0;0;17;3;1;2015;22,11;9,17;8,37;0,8
18/03/2015;3;0;0;18;3;1;2015;21,85;10,14;8,47;1,67
19/03/2015;4;0;0;19;3;1;2015;21,42;9,24;8,57;0,67
20/03/2015;5;0;0;20;3;1;2015;21,7;8,81;8,68;0,13
21/03/2015;6;0;0;21;3;1;2015;21,29;8,1;8,78;-0,68
22/03/2015;7;0;0;22;3;1;2015;21,35;7,5;8,88;-1,38
23/03/2015;1;0;0;23;3;1;2015;21,35;7,94;8,99;-1,05
24/03/2015;2;0;0;24;3;1;2015;21,58;7,78;9,1;-1,32
25/03/2015;3;0;0;25;3;1;2015;21,61;6,85;9,22;-2,37
26/03/2015;4;0;0;26;3;1;2015;21,95;6,85;9,33;-2,48
27/03/2015;5;0;0;27;3;1;2015;21,88;8,07;9,44;-1,37
28/03/2015;6;0;0;28;3;1;2015;22,35;9,61;9,56;0,05
29/03/2015;7;0;0;29;3;1;2015;21,74;10,67;9,68;0,99
30/03/2015;1;0;0;30;3;1;2015;21,74;11,09;9,8;1,29
31/03/2015;2;0;0;31;3;1;2015;22,1;11,54;9,92;1,62
01/04/2015;3;0;0;1;4;2;2015;22,13;9,61;10,05;-0,44
02/04/2015;4;0;0;2;4;2;2015;22,39;8,97;10,18;-1,21
03/04/2015;5;0;0;3;4;2;2015;23,16;8,77;10,3;-1,53
04/04/2015;6;0;0;4;4;2;2015;22,57;8,73;10,43;-1,7
05/04/2015;7;0;0;5;4;2;2015;22,57;7,69;10,56;-2,87
06/04/2015;1;1;0;6;4;2;2015;22,57;7,73;10,69;-2,96
07/04/2015;2;0;0;7;4;2;2015;22,57;8,59;10,82;-2,23
08/04/2015;3;0;0;8;4;2;2015;22,98;9,71;10,96;-1,25
09/04/2015;4;0;0;9;4;2;2015;22,8;11,45;11,09;0,36
10/04/2015;5;0;0;10;4;2;2015;22,17;12,57;11,22;1,35
11/04/2015;6;0;0;11;4;2;2015;22,18;12,1;11,36;0,74
12/04/2015;7;0;0;12;4;2;2015;21,83;12,3;11,49;0,81
13/04/2015;1;0;0;13;4;2;2015;21,83;13,3;11,63;1,67
14/04/2015;2;0;0;14;4;2;2015;22,24;14,92;11,77;3,15
15/04/2015;3;0;0;15;4;2;2015;22,39;16,09;11,9;4,19
16/04/2015;4;0;0;16;4;2;2015;21,85;15,72;12,03;3,69
17/04/2015;5;0;0;17;4;2;2015;21,96;14,21;12,18;2,03
18/04/2015;6;0;0;18;4;2;2015;22,02;12,76;12,31;0,45
19/04/2015;7;0;1;19;4;2;2015;21,48;11,61;12,46;-0,85
20/04/2015;1;0;1;20;4;2;2015;21,48;12,46;12,59;-0,13
21/04/2015;2;0;1;21;4;2;2015;21,77;13,53;12,73;0,8
22/04/2015;3;0;1;22;4;2;2015;21,5;13,91;12,86;1,05
23/04/2015;4;0;1;23;4;2;2015;21,61;13,88;13;0,88
24/04/2015;5;0;1;24;4;2;2015;21,5;13,93;13,13;0,8
25/04/2015;6;0;1;25;4;2;2015;21,28;14,05;13,26;0,79
26/04/2015;7;0;1;26;4;2;2015;21,3;13,62;13,4;0,22
27/04/2015;1;0;1;27;4;2;2015;21,3;12,22;13,53;-1,31
28/04/2015;2;0;1;28;4;2;2015;21,6;10,55;13,66;-3,11
29/04/2015;3;0;1;29;4;2;2015;21,59;10,17;13,79;-3,62
30/04/2015;4;0;1;30;4;2;2015;21,16;10,53;13,92;-3,39
01/05/2015;5;1;1;1;5;2;2015;21,24;11,16;14,06;-2,9
02/05/2015;6;0;1;2;5;2;2015;20,87;12,33;14,18;-1,85
03/05/2015;7;0;1;3;5;2;2015;20,36;14,45;14,3;0,15
04/05/2015;1;0;0;4;5;2;2015;20,36;15,54;14,43;1,11
05/05/2015;2;0;0;5;5;2;2015;20,36;15,94;14,56;1,38
06/05/2015;3;0;0;6;5;2;2015;20,29;14,3;14,68;-0,38
07/05/2015;4;0;0;7;5;2;2015;20,85;13,37;14,8;-1,43
08/05/2015;5;1;0;8;5;2;2015;20,66;13,82;14,92;-1,1
09/05/2015;6;0;0;9;5;2;2015;20,39;14,9;15,03;-0,13
10/05/2015;7;0;0;10;5;2;2015;20,55;15,85;15,15;0,7
11/05/2015;1;0;0;11;5;2;2015;20,55;17,32;15,27;2,05
12/05/2015;2;0;0;12;5;2;2015;20,49;17,05;15,38;1,67
13/05/2015;3;0;0;13;5;2;2015;21,21;16,65;15,5;1,15
14/05/2015;4;1;0;14;5;2;2015;21,19;14,96;15,61;-0,65
15/05/2015;5;0;0;15;5;2;2015;21,01;12,8;15,72;-2,92
16/05/2015;6;0;0;16;5;2;2015;20,69;12,81;15,84;-3,03
17/05/2015;7;0;0;17;5;2;2015;20,64;11,52;15,95;-4,43
18/05/2015;1;0;0;18;5;2;2015;20,64;14,1;16,06;-1,96
19/05/2015;2;0;0;19;5;2;2015;20,73;12,51;16,16;-3,65
20/05/2015;3;0;0;20;5;2;2015;20,94;11,58;16,27;-4,69
21/05/2015;4;0;0;21;5;2;2015;20,87;11,65;16,36;-4,71
22/05/2015;5;0;0;22;5;2;2015;21;12,85;16,47;-3,62
23/05/2015;6;0;0;23;5;2;2015;20,9;14,37;16,57;-2,2
24/05/2015;7;0;0;24;5;2;2015;20,75;15,23;16,67;-1,44
25/05/2015;1;1;0;25;5;2;2015;20,75;15,24;16,77;-1,53
26/05/2015;2;0;0;26;5;2;2015;20,75;14,62;16,87;-2,25
27/05/2015;3;0;0;27;5;2;2015;20,82;14,79;16,97;-2,18
28/05/2015;4;0;0;28;5;2;2015;20,77;14,91;17,07;-2,16
29/05/2015;5;0;0;29;5;2;2015;20,79;14,85;17,16;-2,31
30/05/2015;6;0;0;30;5;2;2015;21,12;14,82;17,26;-2,44
31/05/2015;7;0;0;31;5;2;2015;20,91;15,16;17,36;-2,2
01/06/2015;1;0;0;1;6;2;2015;20,91;14,91;17,46;-2,55
02/06/2015;2;0;0;2;6;2;2015;20,75;16,54;17,55;-1,01
03/06/2015;3;0;0;3;6;2;2015;20,65;17,33;17,64;-0,31
04/06/2015;4;0;0;4;6;2;2015;20,63;19,19;17,74;1,45
05/06/2015;5;0;0;5;6;2;2015;20,59;21,12;17,83;3,29
06/06/2015;6;0;0;6;6;2;2015;20,42;19,67;17,92;1,75
07/06/2015;7;0;0;7;6;2;2015;20,58;18,71;18,02;0,69
08/06/2015;1;0;0;8;6;2;2015;20,58;17,76;18,11;-0,35
09/06/2015;2;0;0;9;6;2;2015;20,59;16,72;18,19;-1,47
10/06/2015;3;0;0;10;6;2;2015;20,81;17,03;18,29;-1,26
11/06/2015;4;0;0;11;6;2;2015;20,84;19,4;18,38;1,02
12/06/2015;5;0;0;12;6;2;2015;20,88;19,6;18,47;1,13
13/06/2015;6;0;0;13;6;2;2015;20,65;18,88;18,56;0,32
14/06/2015;7;0;0;14;6;2;2015;20,72;17,94;18,65;-0,71
15/06/2015;1;0;0;15;6;2;2015;20,72;17,28;18,74;-1,46
16/06/2015;2;0;0;16;6;2;2015;20,78;16,78;18,83;-2,05
17/06/2015;3;0;0;17;6;2;2015;20,67;17,24;18,92;-1,68
18/06/2015;4;0;0;18;6;2;2015;20,62;17,37;19;-1,63
19/06/2015;5;0;0;19;6;2;2015;20,64;17,11;19,1;-1,99
20/06/2015;6;0;0;20;6;2;2015;20,62;17,08;19,18;-2,1
21/06/2015;7;0;0;21;6;2;2015;20,61;17,65;19,26;-1,61
22/06/2015;1;0;0;22;6;2;2015;20,61;17,15;19,35;-2,2
23/06/2015;2;0;0;23;6;2;2015;20,73;16,42;19,43;-3,01
24/06/2015;3;0;0;24;6;2;2015;20,82;17,03;19,52;-2,49
25/06/2015;4;0;0;25;6;2;2015;21,1;18,93;19,6;-0,67
26/06/2015;5;0;0;26;6;2;2015;20,96;20,78;19,68;1,1
27/06/2015;6;0;0;27;6;2;2015;20,69;20,42;19,76;0,66
28/06/2015;7;0;0;28;6;2;2015;20,51;20,68;19,85;0,83
29/06/2015;1;0;0;29;6;2;2015;20,51;21,14;19,93;1,21
30/06/2015;2;0;0;30;6;2;2015;20,76;23,18;20,01;3,17
01/07/2015;3;0;0;1;7;3;2015;20,87;25,04;20,08;4,96
02/07/2015;4;0;0;2;7;3;2015;20,71;24,42;20,16;4,26
03/07/2015;5;0;0;3;7;3;2015;20,94;24,99;20,23;4,76
04/07/2015;6;0;0;4;7;3;2015;21,08;25,13;20,3;4,83
05/07/2015;7;0;1;5;7;3;2015;20,77;23,45;20,37;3,08
06/07/2015;1;0;1;6;7;3;2015;20,77;22,93;20,44;2,49
07/07/2015;2;0;1;7;7;3;2015;20,9;22,62;20,5;2,12
08/07/2015;3;0;1;8;7;3;2015;21,13;19,97;20,57;-0,6
09/07/2015;4;0;1;9;7;3;2015;20,95;18,93;20,63;-1,7
10/07/2015;5;0;1;10;7;3;2015;20,92;19,95;20,69;-0,74
11/07/2015;6;0;1;11;7;3;2015;21,04;20,99;20,75;0,24
12/07/2015;7;0;1;12;7;3;2015;20,89;20,32;20,79;-0,47
13/07/2015;1;0;1;13;7;3;2015;20,89;20,6;20,85;-0,25
14/07/2015;2;1;1;14;7;3;2015;21,16;20,84;20,89;-0,05
15/07/2015;3;0;1;15;7;3;2015;21,12;21,87;20,94;0,93
16/07/2015;4;0;1;16;7;3;2015;21,19;23,52;20,98;2,54
17/07/2015;5;0;1;17;7;3;2015;21,21;23,54;21,02;2,52
18/07/2015;6;0;1;18;7;3;2015;21,22;22,55;21,04;1,51
